Date/Time,Media Description,Media Link
"You uploaded a feed photo on July 16, 2024 at 12:54 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQHc_Xj3PVO5Dw/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1721134482584?e=1778716800&v=beta&t=mDYw5kZqPL-ccG8KdhKURqbJItKafZEHZFRL7vIPfSM
"You uploaded a feed photo on July 15, 2024 at 1:25 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQGZYjp5tn3H7Q/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1721049924054?e=1778716800&v=beta&t=LQ8sMzERjs-xhaVmAzs7IbaHzXRR4wV0Jqj-A5nJ9mk
"You uploaded a feed photo on July 10, 2024 at 8:49 AM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQFvrsFJibyreg/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1720601396364?e=1778716800&v=beta&t=J5geJYwqG34JzE4D8vjexG1qlGADMdJsO_59N5XTTM8
"You uploaded a feed photo on July 5, 2024 at 6:04 AM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQFcXT8ZYN87cA/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1720159481364?e=1778716800&v=beta&t=DmXH195PS2TzAFkYgZMhAKku3nwtypq-Up9y2DJB4t8
"You uploaded a feed photo on July 3, 2024 at 1:44 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQEllyR-H2xsCQ/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1720014244447?e=1778716800&v=beta&t=R2c7qHd2VhvlBiA7XjlNYbl4LGEChQpNlYSlHN6KNPE
"You uploaded a feed photo on June 29, 2024 at 4:03 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQF3HYVQP8b5vw/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1719676982570?e=1778716800&v=beta&t=8reDT_B2DDelJpcVqtw0hP01M_aGLltuSF-TvaSsuFw
"You uploaded a feed photo on June 25, 2024 at 9:09 AM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQEX0dgK34GJNg/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1719306549779?e=1778716800&v=beta&t=IFVe7s2dzO-OwZ0oK1kAA2gjeruliz3zlPXRjhZ2w_M
"You uploaded a feed photo on June 22, 2024 at 10:11 AM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQFKSupc5V7GxA/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1719051115079?e=1778716800&v=beta&t=plM1_EB9jCuGAIbi2fd6SJ1haxW1j8zZgC_SKDsQUOI
"You uploaded a feed photo on June 21, 2024 at 5:29 AM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQHHZh_1sxAwug/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1718947787356?e=1778716800&v=beta&t=Dco30WZBI9XXWYmtUIzaYstOz1AqjlFq7DwxakffRN4
"You uploaded a feed photo on June 2, 2024 at 12:54 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQHV-DbYpK_P3g/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1717332876757?e=1778716800&v=beta&t=tYk-AMAP_3fCmAumUXeZLzaS43vNkNBLykC7CH62KnY
"You uploaded a photo on May 28, 2024 at 11:27 AM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D2CAQHRxgdQygdCDQ/comment-image-shrink_8192_1280/comment-image-shrink_8192_1280/0/1719269300729?e=1777636800&v=beta&t=12Fz8Te6ZO_G_rtSQc-wjfUv2c8bUWswqhrxHXkGHWo
"You uploaded a photo on May 27, 2024 at 8:27 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D2CAQGYphXRx7iatA/comment-image-shrink_8192_1280/comment-image-shrink_8192_1280/0/1719267471788?e=1777636800&v=beta&t=Ubf6260sF_nlWSrZuH5_SgZD_1l1wQ63O21ZX2GTRWk
"You uploaded a feed photo on May 27, 2024 at 5:33 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQG8gVpNbjnHgA/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1716831230380?e=1778716800&v=beta&t=bQ_J_4MUtctOvE4YiVeZ3lcx0HpbHa4AMAYr2PeDt8E
"You uploaded a feed photo on May 23, 2024 at 6:07 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQELKnsTF39W8g/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1716487656296?e=1778716800&v=beta&t=Ik-Qk2I9_RLJP0nkt64yYBLZhC0d5RPGf3HFLwOj1e0
"You uploaded a feed photo on May 23, 2024 at 3:08 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQHOh5E8_xN6nQ/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1716476884742?e=1778716800&v=beta&t=FgVCej8EaypbajmnI11acFn7wEIuQs3gz47oJcDKnUo
"You uploaded a feed photo on May 17, 2024 at 1:55 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQHLmkjE7YwU0Q/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1715954102203?e=1778716800&v=beta&t=skZAiz8K7Fr68qOTcwLWVAd6p1G9-cUM-k402GKlehs
"You uploaded a feed photo on May 15, 2024 at 2:30 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQHmPvX4mbreBA/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1715783460568?e=1778716800&v=beta&t=Ys8WZqffqvHn7GoE0z6euxX5bfQugF7yGjyToI1kIU8
"You uploaded a feed photo on April 15, 2024 at 1:51 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQGpC9zpcjHDMQ/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1713189066367?e=1778716800&v=beta&t=xxFjLBde3L2o6I1mn04cCg0JuUtdRxrbJz_rmum2Suo
"You uploaded a feed photo on April 12, 2024 at 7:52 AM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQFOZbaPFbaR5g/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1712908321672?e=1778716800&v=beta&t=_-fnWcMhogu0IwC9QOhvjtf40j4N22gOzbg9YkxyFv4
"You uploaded a feed photo on April 8, 2024 at 10:36 AM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQHB9d2RnztImw/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1712572591470?e=1778716800&v=beta&t=gXDfY9qKo-23Sg6O0GoM-nLyaCC70yXhg22ioJijIi0
"You uploaded a feed photo on April 5, 2024 at 2:42 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQHbYEiZLKFAKw/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1712328132015?e=1778716800&v=beta&t=SOu0g2PT9KyHweXMFh6C_w-8Q_wqgOGKJhA4fntVmn8
"You uploaded a feed photo on April 4, 2024 at 2:04 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQHS5sMRqNNoVA/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1712239497928?e=1778716800&v=beta&t=yCKWwbzsAmxbvTOCDftKC1ciRr58iPpfvXCJT4WWLk8
"You uploaded a feed photo on March 25, 2024 at 2:47 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQHS2htfSkp-bQ/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1711378032676?e=1778716800&v=beta&t=Q7n4r1v9ngdszQ3rQXHcdBx6NDgKakLxce9SZjS0cZk
"You uploaded a feed photo on March 24, 2024 at 4:06 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQF1hWirngWUsg/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1711296385675?e=1778716800&v=beta&t=t89X-ucKBsup-UmubJDx-mJ8hGisCijxCUghhkZqymg
"You uploaded a feed photo on March 21, 2024 at 3:49 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4E22AQELX-KwrtcphQ/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1711036183233?e=1778716800&v=beta&t=Yk6RZLeUQZpK6tQCdGmuuqEnabJzIdiiFsHJceqWUmM
"You uploaded a feed photo on March 18, 2024 at 3:14 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQEpey1ZDBI8sA/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1710774871829?e=1778716800&v=beta&t=7C0kGvLbVzL2pVPzy_2LHa2Eyy_tZ6rsvpByKP_AyxI
"You uploaded a photo on March 17, 2024 at 3:26 AM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D2CAQE7zIc_FwOOzw/comment-image-shrink_8192_1280/comment-image-shrink_8192_1280/0/1710646010450?e=1777636800&v=beta&t=EPjzxgk8cfZTaTKClNddwsELPrViB1GPjXPhuePrryQ
"You uploaded a feed photo on March 16, 2024 at 4:42 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQEVSHSSB9nDMQ/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1710607324028?e=1778716800&v=beta&t=BnbaEBl9X0k3bRvE1Ds5eqQNy_UoCo2UrbzgSHdUHi4
"You uploaded a feed photo on March 15, 2024 at 5:06 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQGpFd1NM4g6xw/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1710522390060?e=1778716800&v=beta&t=gbdZ3t-8e7etAORGJkiGYjAN_zOCQos4rVVhTVtsPXE
"You uploaded a feed photo on March 14, 2024 at 2:03 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQGKKiBFYyPwfg/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1710424999336?e=1778716800&v=beta&t=5rFJ0ItwMwF6oQuROXC2uViEntwRFEs6ZLjHqudgUpg
"You uploaded a feed photo on March 13, 2024 at 4:06 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQF3UeNJQOvfTg/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1710346017650?e=1778716800&v=beta&t=H5DiiSNzsLq41BYKJA41P0B7D3pIoA1joQXEdNegMy0
"You uploaded a feed photo on March 11, 2024 at 5:05 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQHUG8GQxh50Dw/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1710176738585?e=1778716800&v=beta&t=ho8PE5W_4JVUUd2c5-O5v1SV8_qmh25OJ9y5MPhH1z0
"You uploaded a feed photo on March 9, 2024 at 5:10 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQHWOKzbVTIQzg/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1710004237450?e=1778716800&v=beta&t=eWzhdDCEPeQ5h7h8iZc36H9FYU8MLiw7EcmKxTut8yM
"You uploaded a feed photo on March 7, 2024 at 8:05 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQFmL3DRGaJl-w/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1709841942366?e=1778716800&v=beta&t=_FuXT2g-q45DFL0DhgVJm7b8_5fE1IIwY7svMvl4Eak
"You uploaded a feed photo on March 4, 2024 at 2:29 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQEs_m0zaV_3ig/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1709562580926?e=1778716800&v=beta&t=kiyQDoCYYddR3ml7j3WbmA_6bPALL3uItmnWf2dwvdQ
"You uploaded a feed photo on March 3, 2024 at 3:04 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQFejESJ76htYw/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1709478292675?e=1778716800&v=beta&t=NIjOPAuEbrFDGHUHsXikS8B7SMxgBo_kQLJtMyi6uWM
"You uploaded a feed photo on February 29, 2024 at 3:30 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4E22AQFyAqpRQLujzg/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1709220656948?e=1778716800&v=beta&t=3Qd8qqcf3WrbkcgZvFEgkMZ4joWdVYn-4CTJcPpsM8Y
"You uploaded a feed photo on February 24, 2024 at 11:46 AM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQHn0G8RQ0ulOQ/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1708775215557?e=1778716800&v=beta&t=wUIzzzfeULHWWVtkHvocbDC_Pghn3svlwaWx1hCuDx4
"You uploaded a feed photo on February 23, 2024 at 7:18 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQFg7QILm-HN3w/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1708715911319?e=1778716800&v=beta&t=Kn4-JRCt6X7HUcuCxWkPoZeCLQIOxiInROVAqEPD6Ic
"You uploaded a feed photo on February 23, 2024 at 7:12 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQGdxKk-yguS5A/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1708715526016?e=1778716800&v=beta&t=OzZyq9Mzh80b0q_cennxwYGP2jqMmosk1ppZvZkcvIQ
"You uploaded a feed photo on February 21, 2024 at 5:23 AM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQET5E6BK2adwg/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1708492984906?e=1778716800&v=beta&t=z9RA4EM-t-jhuKiESPJkwWdrwc63vBv6QAU_SASOiHg
"You uploaded a feed photo on February 10, 2024 at 9:36 AM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQHs9Kwhdmabxw/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1707557801594?e=1778716800&v=beta&t=ODK4-t84q99uiHBt_GLFn7ZJr3Gqlrbt_mJmydb7wFI
"You uploaded a feed photo on February 10, 2024 at 9:27 AM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQG1sKtu4q5hlQ/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1707557277895?e=1778716800&v=beta&t=K9tx9Z6dXPNh6zJ50HtqUmUpeYtjmbx1hnZJT8z_P_A
"You uploaded a feed photo on February 10, 2024 at 8:35 AM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQHBCzHCmBFWHg/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1707554126181?e=1778716800&v=beta&t=7sSbX8jSguDUaDm6Fsvw_Cj1k-9DPIqPb3ryurccc0w
"You uploaded a feed photo on February 8, 2024 at 8:04 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQElubIkPhgIRg/feedshare-shrink_20/feedshare-shrink_20/0/1707422672002?e=1778716800&v=beta&t=AryCyaD_zMz39GwFrhUAAaRUIE6OxwN5XTb45ohAnXA
"You uploaded a feed photo on February 8, 2024 at 8:02 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQHs-PHGgoegRA/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1707422570960?e=1778716800&v=beta&t=SCy8DsSdJela1WNXkQWWpoq46J5a7esDbwpEujH0aM4
"You uploaded a feed photo on February 6, 2024 at 4:01 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQHvza9A841fOg/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1707235265804?e=1778716800&v=beta&t=sq_C35yMBdjRAgvXsUkz6AI9x928T5uyXpknGJltWx8
"You uploaded a feed photo on February 5, 2024 at 12:39 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQH-9WOpEgX29w/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1707136773250?e=1778716800&v=beta&t=jtCxVsF-xvkJempdjdkBpcs2_hqbWfzzFNsca-k4Flg
"You uploaded a feed photo on January 30, 2024 at 5:57 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQHpY_Udu-6THw/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1706637452420?e=1778716800&v=beta&t=FabNZYmBGCmtinAkhcTWA09ntA7DxcgCESl5XBXjZnk
"You uploaded a feed photo on January 24, 2024 at 6:31 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQGtLUIDMqYh6A/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1706121119570?e=1778716800&v=beta&t=ExVrf7nP9AUBz-T9ULm0IOcpFV6NEj9UVh5Ivbi4VDU
"You uploaded a feed photo on January 19, 2024 at 5:44 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQFisDpxcIp1tA/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1705686293688?e=1778716800&v=beta&t=IyUKLhM_Xgo3_YnUpnDDvwOFZ5tLbGQdUWdRpPeAPJ4
"You uploaded a feed photo on January 16, 2024 at 5:30 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQEc24GdU6s9Yw/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1705426223305?e=1778716800&v=beta&t=BhO82_IIwyMs5Q2_SVA8JHEqsPMnj_XdSG67NbTagYU
"You uploaded a feed photo on January 15, 2024 at 2:44 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQGo1GRAqUOXJA/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1705329899516?e=1778716800&v=beta&t=aLZigm9VN4sJQD2FQU01VCcYGN9QwUNsicX7oJt1fFA
"You uploaded a feed photo on January 11, 2024 at 6:15 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQGsitLvVrW3iw/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1704996920177?e=1778716800&v=beta&t=0oxVM6O8zKiwno-PJ61_qxl2hMKTDapTWS424bbQ0kw
"You uploaded a feed photo on January 8, 2024 at 4:56 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQE4nwzcAvyYaA/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1704732965294?e=1778716800&v=beta&t=uMiPec86kaXqOL5lH-YtDtmVIOaVAvqYXTl-e9CdxU8
"You uploaded a feed photo on January 3, 2024 at 2:39 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQGIbYM7UNr5Zg/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1704292752505?e=1778716800&v=beta&t=DMVOjPb4tp3s9dxaDdirOBLSNv6Y9QvHPxL_9AoO0to
"You uploaded a feed photo on January 2, 2024 at 4:59 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQG6FehnIMeTHg/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1704214787266?e=1778716800&v=beta&t=60UqVs_g_aZqwZjhvsB2KYeyTQPt6D5TmuWBL8GG78E
"You uploaded a feed photo on January 1, 2024 at 5:20 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQHTGejxRsYR3w/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1704129625383?e=1778716800&v=beta&t=0OrsfFQGQ2asauXeAUcSTOj2gCktA7wQlDysLHkipZg
"You uploaded a feed photo on October 4, 2023 at 2:37 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4E22AQGehPqgtCVdxQ/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1696430275626?e=1778716800&v=beta&t=dZN8E8iR716a1itdp1BvHjHYVPFU9jQHToGEs6goJ4w
"You uploaded a feed photo on October 3, 2023 at 2:38 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4E22AQEW2ORktnkT1A/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1696343909612?e=1778716800&v=beta&t=1K5cP_3rvwXqZOPw9KtK87ub6rU2XvXDGQJw6KSycto
"You uploaded a feed photo on October 2, 2023 at 3:09 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4E22AQEmIuRbAlH91Q/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1696259383865?e=1778716800&v=beta&t=TvG2HJFP6wLVUCPyfCPGEK-3W5rcWtCr4RBp4zxh8jA
"You uploaded a photo on October 2, 2023 at 9:20 AM (GMT)", -,https://media.licdn.com/dms/image/v2/D4E2CAQEDk2pviZXz9g/comment-image-shrink_8192_1280/comment-image-shrink_8192_1280/0/1696238451447?e=1777636800&v=beta&t=CBXwpTDKck5BJH97W0Mx-vKryr9oi87CBHGdPkb6u24
"You uploaded a feed photo on September 28, 2023 at 2:26 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4E22AQGzi_6CpDjBfw/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1695911218179?e=1778716800&v=beta&t=yQ-0twZwLxNsSWIJChmkMjHjqb0G61_ZfJtp3xQYnOA
"You uploaded a feed photo on September 27, 2023 at 2:46 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4E22AQECvuqpIUxDmw/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1695826000870?e=1778716800&v=beta&t=dIgCmdldgVmRwIKjs2pAcOrZX5hnmMl-pPMHKxr7Jas
"You uploaded a feed photo on September 26, 2023 at 2:27 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4E22AQHoyTJIoYuOlg/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1695738471928?e=1778716800&v=beta&t=eGBkx10kAUFCbXPxS2iUFScRiaRTHw1lnw0lPIQX6v0
"You uploaded a feed photo on September 23, 2023 at 4:55 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4E22AQFwBhdAOa5dEg/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1695488133822?e=1778716800&v=beta&t=fi75fiL3g7aKxYn7iHH7F5jI5TwgGcT_0axVxb3C_fY
"You uploaded a feed photo on September 21, 2023 at 3:10 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4E22AQFxdE3CM-GmdA/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1695309018818?e=1778716800&v=beta&t=_tPGdHOib2Ng79kYcVeprluRiwNveJ6tdlIjHXTt8aE
"You uploaded a feed photo on September 19, 2023 at 2:56 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4E22AQHsDumrsnYhqg/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1695135416467?e=1778716800&v=beta&t=ghy4tpYhn_1B20PwzdWxEhh252MlmneaIT4Pep52Mc4
"You uploaded a feed photo on September 18, 2023 at 3:00 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4E22AQEOyFY6O3ORvA/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1695049207757?e=1778716800&v=beta&t=qZwrxR1PkUCGdp3OEniqBNawPmXUB0JxWNkS4LopHvQ
"You uploaded a feed photo on September 17, 2023 at 6:04 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4E22AQGBO_iM58SWEg/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1694973861514?e=1778716800&v=beta&t=nBGjCbALwafRNxjg4E743XSZA3eKdqyfu8xtB1iX3Nk
"You uploaded a photo on September 14, 2023 at 3:55 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4E2CAQE_NNkWLpkRHw/comment-image-shrink_8192_1280/comment-image-shrink_8192_1280/0/1694706945259?e=1777636800&v=beta&t=XdQaQ2C-G7MsnmozP8r2n1_RO0MsRzEBBz42tMCYI6M
"You uploaded a feed photo on September 13, 2023 at 2:34 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4E22AQFOAhGmtm6ncA/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1694615677741?e=1778716800&v=beta&t=DNZkS8avI7hloZn23eNh4HBy8bxX1O0W6XAzh0b4S4c
"You uploaded a feed photo on September 12, 2023 at 2:24 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4E22AQFbyMq6E_GZhA/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1694528654964?e=1778716800&v=beta&t=0Fz99YdS8ibgag7K7vMiFZt39gvNq6xMrhQI5EtPgc4
"You uploaded a feed photo on September 11, 2023 at 2:06 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4E22AQHoEN6xs878wQ/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1694441188864?e=1778716800&v=beta&t=ZYZW9lDy_BHePsJ0BFUSV07_opIqd7hD9aKC6m1YPcQ
"You uploaded a photo on September 9, 2023 at 7:15 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4E2CAQG_0lP5ZzdeGw/comment-image-shrink_8192_800/comment-image-shrink_8192_800/0/1694286921598?e=1777636800&v=beta&t=Hrmfm0NfixAO2HDEwFmXJk-UzoTgafoBcSxZwT96u_A
"You uploaded a feed photo on September 6, 2023 at 2:17 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4E22AQFG3zd_LJSkqA/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1694009872844?e=1778716800&v=beta&t=305ImdYUvY0EIkUfl6zCRMvBDaetO76KUv2tK5SKHt0
"You uploaded a feed photo on September 5, 2023 at 2:29 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4E22AQHkqUiHBXP_qQ/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1693924180787?e=1778716800&v=beta&t=pw1ngeM2LbunCZcxqlguIAkEsBcdlRB9UWCWtPe5usw
"You uploaded a feed photo on September 4, 2023 at 2:11 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4E22AQEuYzKSZZfvrA/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1693836685281?e=1778716800&v=beta&t=EQnW5CBrz2qRahDfP5zlBncjaVMLbVmVoc1JzUNyuPw
"You uploaded a feed photo on September 2, 2023 at 9:39 AM (GMT)", -,https://media.licdn.com/dms/image/v2/D4E22AQFVKIluSK1HDQ/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1693647562355?e=1778716800&v=beta&t=SypNhqeumo7fwBUTqYcdIS-jpoe4Zao_eS2MF7EPIKk
"You uploaded a feed document on August 31, 2023 at 3:01 PM (GMT)","Stop overcomplicating Git!
99% of the time, you need only 7 commands.

Let's say you are on the master branch, and have some local configurations.

Before your work:
? git stash - to not lose them
? git pull - get remote updates
? git stash apply* - restore changes
??
Then:
? git checkout -b feature-branch
? -----DO THE WORK------
? git add . (requires a good .gitignore file)
? git commit -m ""Added skeleton for feature""
? git push**

* Thanks Orel for the tip about apply vs pop
** In the first time it will fail, and suggest the fix:
git push --set-upstream origin BRANCH-NAME

THAT'S IT!

The cases where you need rebase, cherry pick, reset and all their friends - are rare.

Any command I missed?

#leadingdevelopers 
#git ",https://media.licdn.com/dms/document/media/v2/D4E1FAQF5xQonc7dszw/feedshare-document-url-metadata-scrapper-pdf/feedshare-document-url-metadata-scrapper-pdf/0/1693494067691?e=1777636800&v=beta&t=UYnEfmKMT97r_kCKuqnMpPxlFMcLB_uJSDwmQ6FjPVw
